,index,Tournament,OpponentPlayer,Set,TotalGame,Server,WinLose,FirstSecond,Cource,Speed,AceDbF,ScoreServer,ScoreReturner,Side,WonA,WonB
24,60,201902ロッテルダム,P・H・エルベール,1.0,5,得,○,1,c,183,,15,30,Ad,1,0
25,61,201902ロッテルダム,P・H・エルベール,1.0,5,得,×,2,w,170,,30,30,Deuce,0,1
26,62,201902ロッテルダム,P・H・エルベール,1.0,5,得,○,1,w,158,,30,40,Ad,1,0
27,63,201902ロッテルダム,P・H・エルベール,1.0,5,得,×,2,c,147,,40,40,Deuce,0,1
28,64,201902ロッテルダム,P・H・エルベール,1.0,5,得,×,1,w,205,,40,Ad,Ad,0,1
29,94,201902ロッテルダム,P・H・エルベール,1.0,6,圭,○,2,c,142,,0,0,Deuce,1,0
30,95,201902ロッテルダム,P・H・エルベール,1.0,6,圭,○,1,c,177,,15,0,Ad,1,0
31,96,201902ロッテルダム,P・H・エルベール,1.0,6,圭,○,1,c,184,,30,0,Deuce,1,0
32,97,201902ロッテルダム,P・H・エルベール,1.0,6,圭,○,1,w,176,,40,0,Ad,1,0
33,164,201902ロッテルダム,P・H・エルベール,1.0,7,得,×,2,w,149,,0,0,Deuce,0,1
34,165,201902ロッテルダム,P・H・エルベール,1.0,7,得,×,2,c,171,,0,15,Ad,0,1
35,166,201902ロッテルダム,P・H・エルベール,1.0,7,得,○,1,w,179,,0,30,Deuce,1,0
36,167,201902ロッテルダム,P・H・エルベール,1.0,7,得,○,1,w,165,,15,30,Ad,1,0
37,168,201902ロッテルダム,P・H・エルベール,1.0,7,得,○,2,b,133,,30,30,Deuce,1,0
38,169,201902ロッテルダム,P・H・エルベール,1.0,7,得,×,1,c,206,,40,30,Ad,0,1
39,170,201902ロッテルダム,P・H・エルベール,1.0,7,得,○,2,c,152,,40,40,Deuce,1,0
40,171,201902ロッテルダム,P・H・エルベール,1.0,7,得,×,1,w,158,,Ad,40,Ad,0,1
41,173,201902ロッテルダム,P・H・エルベール,1.0,7,得,○,1,c,193,,40,Ad,Ad,1,0
42,186,201902ロッテルダム,P・H・エルベール,1.0,8,圭,×,2,c,141,,0,0,Deuce,0,1
43,187,201902ロッテルダム,P・H・エルベール,1.0,8,圭,×,1,c,175,,0,15,Ad,0,1
44,188,201902ロッテルダム,P・H・エルベール,1.0,8,圭,○,2,c,158,,0,30,Deuce,1,0
45,189,201902ロッテルダム,P・H・エルベール,1.0,8,圭,×,2,w,137,,15,30,Ad,0,1
46,190,201902ロッテルダム,P・H・エルベール,1.0,8,圭,×,2,c,144,,15,40,Deuce,0,1
47,251,201902ロッテルダム,P・H・エルベール,1.0,9,得,×,1,w,178,,0,0,Deuce,0,1
48,252,201902ロッテルダム,P・H・エルベール,1.0,9,得,×,1,w,175,,0,15,Ad,0,1
49,253,201902ロッテルダム,P・H・エルベール,1.0,9,得,×,1,w,184,,0,30,Deuce,0,1
50,254,201902ロッテルダム,P・H・エルベール,1.0,9,得,○,2,w,148,,0,40,Ad,1,0
51,255,201902ロッテルダム,P・H・エルベール,1.0,9,得,×,1,c,209,Ac,15,40,Deuce,0,1
52,0,201902ロッテルダム,P・H・エルベール,2.0,1,圭,×,1,w,164,,0,0,Deuce,0,1
53,1,201902ロッテルダム,P・H・エルベール,2.0,1,圭,○,2,w,15,,0,15,Ad,1,0
54,2,201902ロッテルダム,P・H・エルベール,2.0,1,圭,×,2,n,,Dn,15,15,Deuce,0,1
55,3,201902ロッテルダム,P・H・エルベール,2.0,1,圭,○,1,b,188,,15,30,Ad,1,0
56,4,201902ロッテルダム,P・H・エルベール,2.0,1,圭,○,2,w,154,,30,30,Deuce,1,0
57,5,201902ロッテルダム,P・H・エルベール,2.0,1,圭,○,1,c,188,,40,30,Ad,1,0
58,7,201902ロッテルダム,P・H・エルベール,2.0,1,圭,○,2,w,15,,Ad,40,Ad,1,0
59,12,201902ロッテルダム,P・H・エルベール,2.0,2,得,×,1,w,171,,0,0,Deuce,0,1
60,13,201902ロッテルダム,P・H・エルベール,2.0,2,得,×,1,c,184,,0,15,Ad,0,1
61,14,201902ロッテルダム,P・H・エルベール,2.0,2,得,○,2,c,149,,0,30,Deuce,1,0
62,15,201902ロッテルダム,P・H・エルベール,2.0,2,得,○,1,c,204,,15,30,Ad,1,0
63,16,201902ロッテルダム,P・H・エルベール,2.0,2,得,×,1,c,202,,30,30,Deuce,0,1
64,17,201902ロッテルダム,P・H・エルベール,2.0,2,得,○,1,c,185,,30,40,Ad,1,0
65,18,201902ロッテルダム,P・H・エルベール,2.0,2,得,○,2,c,181,,40,40,Deuce,1,0
66,19,201902ロッテルダム,P・H・エルベール,2.0,2,得,×,1,w,205,,Ad,40,Ad,0,1
67,21,201902ロッテルダム,P・H・エルベール,2.0,2,得,○,1,w,203,,40,Ad,Ad,1,0
68,62,201902ロッテルダム,P・H・エルベール,2.0,3,圭,○,1,c,192,,0,0,Deuce,1,0
69,63,201902ロッテルダム,P・H・エルベール,2.0,3,圭,○,1,w,192,,15,0,Ad,1,0
70,64,201902ロッテルダム,P・H・エルベール,2.0,3,圭,○,1,b,177,,30,0,Deuce,1,0
71,65,201902ロッテルダム,P・H・エルベール,2.0,3,圭,○,1,c,184,,40,0,Ad,1,0
72,98,201902ロッテルダム,P・H・エルベール,2.0,4,得,×,1,c,207,,0,0,Deuce,0,1
73,99,201902ロッテルダム,P・H・エルベール,2.0,4,得,○,2,w,146,,0,15,Ad,1,0
74,100,201902ロッテルダム,P・H・エルベール,2.0,4,得,○,2,c,147,,15,15,Deuce,1,0
75,101,201902ロッテルダム,P・H・エルベール,2.0,4,得,×,1,c,207,,30,15,Ad,0,1
76,102,201902ロッテルダム,P・H・エルベール,2.0,4,得,○,2,c,148,,30,30,Deuce,1,0
77,103,201902ロッテルダム,P・H・エルベール,2.0,4,得,×,1,c,188,,40,30,Ad,0,1
78,104,201902ロッテルダム,P・H・エルベール,2.0,4,得,○,1,w,173,,40,40,Deuce,1,0
79,105,201902ロッテルダム,P・H・エルベール,2.0,4,得,○,1,c,195,,Ad,40,Ad,1,0
80,146,201902ロッテルダム,P・H・エルベール,2.0,5,圭,○,1,c,194,,0,0,Deuce,1,0
81,147,201902ロッテルダム,P・H・エルベール,2.0,5,圭,×,2,w,148,,15,0,Ad,0,1
82,148,201902ロッテルダム,P・H・エルベール,2.0,5,圭,○,2,c,143,,15,15,Deuce,1,0
83,149,201902ロッテルダム,P・H・エルベール,2.0,5,圭,○,1,w,185,,30,15,Ad,1,0
84,150,201902ロッテルダム,P・H・エルベール,2.0,5,圭,○,1,w,163,,40,15,Deuce,1,0
85,196,201902ロッテルダム,P・H・エルベール,2.0,6,得,○,1,c,193,,0,0,Deuce,1,0
86,197,201902ロッテルダム,P・H・エルベール,2.0,6,得,○,2,w,158,,15,0,Ad,1,0
87,198,201902ロッテルダム,P・H・エルベール,2.0,6,得,×,1,c,201,,30,0,Deuce,0,1
88,199,201902ロッテルダム,P・H・エルベール,2.0,6,得,×,2,b,154,,30,15,Ad,0,1
89,200,201902ロッテルダム,P・H・エルベール,2.0,6,得,○,1,c,204,,30,30,Deuce,1,0
90,201,201902ロッテルダム,P・H・エルベール,2.0,6,得,○,2,c,147,,40,30,Ad,1,0
91,253,201902ロッテルダム,P・H・エルベール,2.0,7,圭,○,2,c,165,,0,0,Deuce,1,0
92,254,201902ロッテルダム,P・H・エルベール,2.0,7,圭,○,1,c,183,,15,0,Ad,1,0
93,255,201902ロッテルダム,P・H・エルベール,2.0,7,圭,○,1,c,193,,30,0,Deuce,1,0
94,256,201902ロッテルダム,P・H・エルベール,2.0,7,圭,○,1,w,182,,40,0,Ad,1,0
95,0,201902ロッテルダム,P・H・エルベール,3.0,1,得,×,1,c,193,,0,0,Deuce,0,1
96,1,201902ロッテルダム,P・H・エルベール,3.0,1,得,×,1,c,194,,0,15,Ad,0,1
97,2,201902ロッテルダム,P・H・エルベール,3.0,1,得,×,1,c,20,Ac,0,30,Deuce,0,1
98,3,201902ロッテルダム,P・H・エルベール,3.0,1,得,○,2,n,,Dn,0,40,Ad,1,0
99,4,201902ロッテルダム,P・H・エルベール,3.0,1,得,○,1,w,177,,15,40,Deuce,1,0
100,5,201902ロッテルダム,P・H・エルベール,3.0,1,得,×,1,w,202,,30,40,Ad,0,1
101,12,201902ロッテルダム,P・H・エルベール,3.0,2,圭,×,1,c,187,,0,0,Deuce,0,1
102,13,201902ロッテルダム,P・H・エルベール,3.0,2,圭,○,1,c,188,,0,15,Ad,1,0
103,14,201902ロッテルダム,P・H・エルベール,3.0,2,圭,○,1,c,191,,15,15,Deuce,1,0
104,15,201902ロッテルダム,P・H・エルベール,3.0,2,圭,○,2,w,149,,30,15,Ad,1,0
105,16,201902ロッテルダム,P・H・エルベール,3.0,2,圭,○,1,w,164,,40,15,Deuce,1,0
106,28,201902ロッテルダム,P・H・エルベール,3.0,3,得,×,1,w,182,,0,0,Deuce,0,1
107,29,201902ロッテルダム,P・H・エルベール,3.0,3,得,○,1,w,204,,0,15,Ad,1,0
108,30,201902ロッテルダム,P・H・エルベール,3.0,3,得,×,1,b,193,,15,15,Deuce,0,1
109,31,201902ロッテルダム,P・H・エルベール,3.0,3,得,○,2,b,147,,15,30,Ad,1,0
110,32,201902ロッテルダム,P・H・エルベール,3.0,3,得,○,1,c,203,,30,30,Deuce,1,0
111,33,201902ロッテルダム,P・H・エルベール,3.0,3,得,○,1,c,188,,40,30,Ad,1,0
112,52,201902ロッテルダム,P・H・エルベール,3.0,3,圭,○,2,c,160,,Ad,40,Ad,1,0
113,78,201902ロッテルダム,P・H・エルベール,3.0,4,得,×,2,b,154,,0,0,Deuce,0,1
114,79,201902ロッテルダム,P・H・エルベール,3.0,4,得,○,2,w,147,,0,15,Ad,1,0
115,80,201902ロッテルダム,P・H・エルベール,3.0,4,得,×,1,w,187,,15,15,Deuce,0,1
116,81,201902ロッテルダム,P・H・エルベール,3.0,4,得,○,1,c,201,,15,30,Ad,1,0
117,82,201902ロッテルダム,P・H・エルベール,3.0,4,得,×,1,c,204,,30,30,Deuce,0,1
118,83,201902ロッテルダム,P・H・エルベール,3.0,4,得,×,2,w,147,,30,40,Ad,0,1
119,104,201902ロッテルダム,P・H・エルベール,3.0,4,圭,○,1,c,168,,30,15,Ad,1,0
120,105,201902ロッテルダム,P・H・エルベール,3.0,4,圭,○,2,c,144,,40,15,Deuce,1,0
121,106,201902ロッテルダム,P・H・エルベール,3.0,5,得,×,2,b,154,,0,0,Deuce,0,1
122,107,201902ロッテルダム,P・H・エルベール,3.0,5,得,○,2,w,147,,0,15,Ad,1,0
123,108,201902ロッテルダム,P・H・エルベール,3.0,5,得,×,1,w,187,,15,15,Deuce,0,1
124,109,201902ロッテルダム,P・H・エルベール,3.0,5,得,○,1,c,201,,15,30,Ad,1,0
125,110,201902ロッテルダム,P・H・エルベール,3.0,5,得,×,1,c,204,,30,30,Deuce,0,1
126,111,201902ロッテルダム,P・H・エルベール,3.0,5,得,×,2,w,147,,30,40,Ad,0,1
127,112,201902ロッテルダム,P・H・エルベール,3.0,6,圭,○,2,c,144,,0,0,Deuce,1,0
128,113,201902ロッテルダム,P・H・エルベール,3.0,6,圭,○,1,c,178,,15,0,Ad,1,0
129,114,201902ロッテルダム,P・H・エルベール,3.0,6,圭,○,1,w,165,,30,0,Deuce,1,0
130,115,201902ロッテルダム,P・H・エルベール,3.0,6,圭,×,2,w,158,,40,0,Ad,0,1
131,116,201902ロッテルダム,P・H・エルベール,3.0,6,圭,○,1,b,188,,40,15,Deuce,1,0
132,150,201902ロッテルダム,P・H・エルベール,3.0,7,得,×,2,w,169,,0,0,Deuce,0,1
133,151,201902ロッテルダム,P・H・エルベール,3.0,7,得,×,1,w,199,Aw,0,15,Ad,0,1
134,152,201902ロッテルダム,P・H・エルベール,3.0,7,得,○,2,c,153,,0,30,Deuce,1,0
135,153,201902ロッテルダム,P・H・エルベール,3.0,7,得,○,2,w,133,,15,30,Ad,1,0
136,154,201902ロッテルダム,P・H・エルベール,3.0,7,得,×,2,w,169,,30,30,Deuce,0,1
137,155,201902ロッテルダム,P・H・エルベール,3.0,7,得,×,2,c,164,,30,40,Ad,0,1
138,197,201902ロッテルダム,P・H・エルベール,3.0,8,圭,○,2,c,148,,0,0,Deuce,1,0
139,198,201902ロッテルダム,P・H・エルベール,3.0,8,圭,○,1,w,189,,15,0,Ad,1,0
140,199,201902ロッテルダム,P・H・エルベール,3.0,8,圭,○,1,w,168,,30,0,Deuce,1,0
141,200,201902ロッテルダム,P・H・エルベール,3.0,8,圭,○,1,w,188,,40,0,Ad,1,0
142,245,201902ロッテルダム,P・H・エルベール,3.0,9,得,×,1,w,176,,0,0,Deuce,0,1
143,246,201902ロッテルダム,P・H・エルベール,3.0,9,得,×,2,w,148,,0,15,Ad,0,1
144,247,201902ロッテルダム,P・H・エルベール,3.0,9,得,×,1,w,177,,0,30,Deuce,0,1
145,248,201902ロッテルダム,P・H・エルベール,3.0,9,得,×,1,w,199,,0,40,Ad,0,1
146,297,201902ロッテルダム,P・H・エルベール,3.0,10,圭,○,1,c,197,,0,0,Deuce,1,0
147,298,201902ロッテルダム,P・H・エルベール,3.0,10,圭,×,1,w,191,,15,0,Ad,0,1
148,299,201902ロッテルダム,P・H・エルベール,3.0,10,圭,×,1,w,175,,15,15,Deuce,0,1
149,300,201902ロッテルダム,P・H・エルベール,3.0,10,圭,×,2,w,139,,15,30,Ad,0,1
150,301,201902ロッテルダム,P・H・エルベール,3.0,10,圭,○,1,w,163,,15,40,Deuce,1,0
151,302,201902ロッテルダム,P・H・エルベール,3.0,10,圭,○,1,w,182,,30,40,Ad,1,0
152,303,201902ロッテルダム,P・H・エルベール,3.0,10,圭,×,1,c,,,40,40,Deuce,0,1
153,304,201902ロッテルダム,P・H・エルベール,3.0,10,圭,○,2,w,155,,40,Ad,Ad,1,0
154,306,201902ロッテルダム,P・H・エルベール,3.0,10,圭,○,1,c,,,Ad,40,Ad,1,0
155,0,201902ロッテルダム,P・H?エルベール,1.0,1,得,×,2,b,150,,0,0,Deuce,0,1
156,1,201902ロッテルダム,P・H?エルベール,1.0,1,得,×,1,w,204,,0,15,Ad,0,1
157,2,201902ロッテルダム,P・H?エルベール,1.0,1,得,○,2,o,,Do,0,30,Deuce,1,0
158,3,201902ロッテルダム,P・H?エルベール,1.0,1,得,×,1,w,,Aw,15,30,Ad,0,1
159,4,201902ロッテルダム,P・H?エルベール,1.0,1,得,×,1,w,188,,15,40,Deuce,0,1
160,10,201902ロッテルダム,P・H?エルベール,1.0,2,圭,○,1,w,168,,0,0,Deuce,1,0
161,11,201902ロッテルダム,P・H?エルベール,1.0,2,圭,○,2,w,148,,15,0,Ad,1,0
162,12,201902ロッテルダム,P・H?エルベール,1.0,2,圭,○,1,c,168,,30,0,Deuce,1,0
163,13,201902ロッテルダム,P・H?エルベール,1.0,2,圭,○,1,b,184,,40,0,Ad,1,0
164,0,201902ロッテルダム,スタン・ワウリンカ,1.0,1,酢,×,1,c,203,,0,0,Deuce,0,1
165,1,201902ロッテルダム,スタン・ワウリンカ,1.0,1,酢,×,1,c,188,Ac,0,15,Ad,0,1
166,2,201902ロッテルダム,スタン・ワウリンカ,1.0,1,酢,×,1,c,,,0,30,Deuce,0,1
167,3,201902ロッテルダム,スタン・ワウリンカ,1.0,1,酢,×,2,w,162,,0,40,Ad,0,1
168,4,201902ロッテルダム,スタン・ワウリンカ,1.0,2,圭,○,1,c,190,,0,0,Deuce,1,0
169,5,201902ロッテルダム,スタン・ワウリンカ,1.0,2,圭,×,1,c,179,,15,0,Ad,0,1
170,6,201902ロッテルダム,スタン・ワウリンカ,1.0,2,圭,○,1,b,177,,15,15,Deuce,1,0
171,7,201902ロッテルダム,スタン・ワウリンカ,1.0,2,圭,○,1,w,177,,30,15,Ad,1,0
172,8,201902ロッテルダム,スタン・ワウリンカ,1.0,2,圭,×,1,c,163,,40,15,Deuce,0,1
173,9,201902ロッテルダム,スタン・ワウリンカ,1.0,2,圭,×,1,w,180,,40,30,Ad,0,1
174,10,201902ロッテルダム,スタン・ワウリンカ,1.0,2,圭,×,1,w,,,40,40,Deuce,0,1
175,11,201902ロッテルダム,スタン・ワウリンカ,1.0,2,圭,×,2,c,139,,40,Ad,Ad,0,1
176,42,201902ロッテルダム,スタン・ワウリンカ,1.0,3,酢,×,1,w,172,,0,0,Deuce,0,1
177,43,201902ロッテルダム,スタン・ワウリンカ,1.0,3,酢,×,1,w,,,0,15,Ad,0,1
178,44,201902ロッテルダム,スタン・ワウリンカ,1.0,3,酢,○,2,w,153,,0,30,Deuce,1,0
179,45,201902ロッテルダム,スタン・ワウリンカ,1.0,3,酢,○,1,c,,,15,30,Ad,1,0
180,46,201902ロッテルダム,スタン・ワウリンカ,1.0,3,酢,×,1,w,156,,30,30,Deuce,0,1
181,47,201902ロッテルダム,スタン・ワウリンカ,1.0,3,酢,×,1,w,,,30,40,Ad,0,1
182,48,201902ロッテルダム,スタン・ワウリンカ,1.0,4,圭,○,1,w,,,0,0,Deuce,1,0
183,49,201902ロッテルダム,スタン・ワウリンカ,1.0,4,圭,○,2,c,145,,15,0,Ad,1,0
184,50,201902ロッテルダム,スタン・ワウリンカ,1.0,4,圭,×,1,w,150,,30,0,Deuce,0,1
185,51,201902ロッテルダム,スタン・ワウリンカ,1.0,4,圭,×,1,c,178,,30,15,Ad,0,1
186,52,201902ロッテルダム,スタン・ワウリンカ,1.0,4,圭,×,1,c,186,,30,30,Deuce,0,1
187,53,201902ロッテルダム,スタン・ワウリンカ,1.0,4,圭,○,1,w,163,,30,40,Ad,1,0
188,54,201902ロッテルダム,スタン・ワウリンカ,1.0,4,圭,×,1,w,189,,40,40,Deuce,0,1
189,55,201902ロッテルダム,スタン・ワウリンカ,1.0,4,圭,×,1,w,,,40,Ad,Ad,0,1
190,82,201902ロッテルダム,スタン・ワウリンカ,1.0,5,酢,○,1,c,,,0,0,Deuce,1,0
191,83,201902ロッテルダム,スタン・ワウリンカ,1.0,5,酢,○,2,c,144,,15,0,Ad,1,0
192,84,201902ロッテルダム,スタン・ワウリンカ,1.0,5,酢,×,1,w,159,,30,0,Deuce,0,1
193,85,201902ロッテルダム,スタン・ワウリンカ,1.0,5,酢,×,1,w,182,,30,15,Ad,0,1
194,86,201902ロッテルダム,スタン・ワウリンカ,1.0,5,酢,○,1,w,,,30,30,Deuce,1,0
195,87,201902ロッテルダム,スタン・ワウリンカ,1.0,5,酢,×,2,c,176,,40,30,Ad,0,1
196,88,201902ロッテルダム,スタン・ワウリンカ,1.0,5,酢,○,1,c,,,40,40,Deuce,1,0
197,89,201902ロッテルダム,スタン・ワウリンカ,1.0,5,酢,○,2,w,,,Ad,40,Ad,1,0
198,124,201902ロッテルダム,スタン・ワウリンカ,1.0,6,圭,○,1,w,,,0,0,Deuce,1,0
199,125,201902ロッテルダム,スタン・ワウリンカ,1.0,6,圭,×,2,w,152,,15,0,Ad,0,1
200,126,201902ロッテルダム,スタン・ワウリンカ,1.0,6,圭,×,1,c,170,,15,15,Deuce,0,1
201,127,201902ロッテルダム,スタン・ワウリンカ,1.0,6,圭,×,1,c,182,,15,30,Ad,0,1
202,128,201902ロッテルダム,スタン・ワウリンカ,1.0,6,圭,○,1,c,,,15,40,Deuce,1,0
203,129,201902ロッテルダム,スタン・ワウリンカ,1.0,6,圭,○,2,w,145,,30,40,Ad,1,0
204,130,201902ロッテルダム,スタン・ワウリンカ,1.0,6,圭,○,1,w,163,,40,40,Deuce,1,0
205,131,201902ロッテルダム,スタン・ワウリンカ,1.0,6,圭,×,1,w,186,,Ad,40,Ad,0,1
206,178,201902ロッテルダム,スタン・ワウリンカ,1.0,7,酢,×,1,w,179,,0,0,Deuce,0,1
207,179,201902ロッテルダム,スタン・ワウリンカ,1.0,7,酢,×,1,w,,,0,15,Ad,0,1
208,180,201902ロッテルダム,スタン・ワウリンカ,1.0,7,酢,○,2,w,155,,0,30,Deuce,1,0
209,181,201902ロッテルダム,スタン・ワウリンカ,1.0,7,酢,×,1,c,,,15,30,Ad,0,1
210,182,201902ロッテルダム,スタン・ワウリンカ,1.0,7,酢,×,2,c,161,,15,40,Deuce,0,1
211,232,201902ロッテルダム,スタン・ワウリンカ,1.0,8,圭,×,1,w,168,,0,0,Deuce,0,1
212,233,201902ロッテルダム,スタン・ワウリンカ,1.0,8,圭,○,1,w,187,,0,15,Ad,1,0
213,234,201902ロッテルダム,スタン・ワウリンカ,1.0,8,圭,×,1,b,168,,15,15,Deuce,0,1
214,235,201902ロッテルダム,スタン・ワウリンカ,1.0,8,圭,○,1,c,176,,15,30,Ad,1,0
215,236,201902ロッテルダム,スタン・ワウリンカ,1.0,8,圭,○,1,c,,,30,30,Deuce,1,0
216,237,201902ロッテルダム,スタン・ワウリンカ,1.0,8,圭,×,2,c,144,,40,30,Ad,0,1
217,238,201902ロッテルダム,スタン・ワウリンカ,1.0,8,圭,×,1,w,,,40,40,Deuce,0,1
218,239,201902ロッテルダム,スタン・ワウリンカ,1.0,8,圭,×,2,w,141,,40,Ad,Ad,0,1
219,0,201902ロッテルダム,スタン・ワウリンカ,2.0,1,酢,○,1,w,183,,0,0,Deuce,1,0
220,1,201902ロッテルダム,スタン・ワウリンカ,2.0,1,酢,×,1,c,197,,15,0,Ad,0,1
221,2,201902ロッテルダム,スタン・ワウリンカ,2.0,1,酢,○,1,w,,,15,15,Deuce,1,0
222,3,201902ロッテルダム,スタン・ワウリンカ,2.0,1,酢,×,2,c,155,,30,15,Ad,0,1
223,4,201902ロッテルダム,スタン・ワウリンカ,2.0,1,酢,○,1,c,195,,30,30,Deuce,1,0
224,5,201902ロッテルダム,スタン・ワウリンカ,2.0,1,酢,×,1,b,205,,40,30,Ad,0,1
225,6,201902ロッテルダム,スタン・ワウリンカ,2.0,1,酢,○,1,w,,,40,40,Deuce,1,0
226,7,201902ロッテルダム,スタン・ワウリンカ,2.0,1,酢,×,2,w,163,,Ad,40,Ad,0,1
227,20,201902ロッテルダム,スタン・ワウリンカ,2.0,2,圭,×,1,w,168,,0,0,Deuce,0,1
228,21,201902ロッテルダム,スタン・ワウリンカ,2.0,2,圭,×,1,c,,,0,15,Ad,0,1
229,22,201902ロッテルダム,スタン・ワウリンカ,2.0,2,圭,○,2,w,146,,0,30,Deuce,1,0
230,23,201902ロッテルダム,スタン・ワウリンカ,2.0,2,圭,×,1,w,,,15,30,Ad,0,1
231,24,201902ロッテルダム,スタン・ワウリンカ,2.0,2,圭,○,2,c,146,,15,40,Deuce,1,0
232,25,201902ロッテルダム,スタン・ワウリンカ,2.0,2,圭,○,1,w,,,30,40,Ad,1,0
233,26,201902ロッテルダム,スタン・ワウリンカ,2.0,2,圭,×,2,w,,,40,40,Deuce,0,1
234,27,201902ロッテルダム,スタン・ワウリンカ,2.0,2,圭,○,1,w,,,40,Ad,Ad,1,0
235,48,201902ロッテルダム,スタン・ワウリンカ,2.0,3,酢,○,1,c,199,,0,0,Deuce,1,0
236,49,201902ロッテルダム,スタン・ワウリンカ,2.0,3,酢,○,1,w,,,15,0,Ad,1,0
237,50,201902ロッテルダム,スタン・ワウリンカ,2.0,3,酢,○,2,b,158,,30,0,Deuce,1,0
238,51,201902ロッテルダム,スタン・ワウリンカ,2.0,3,酢,×,1,c,,,40,0,Ad,0,1
239,52,201902ロッテルダム,スタン・ワウリンカ,2.0,3,酢,○,2,b,159,,40,15,Deuce,1,0
240,77,201902ロッテルダム,スタン・ワウリンカ,2.0,4,圭,○,1,c,191,,0,0,Deuce,1,0
241,78,201902ロッテルダム,スタン・ワウリンカ,2.0,4,圭,○,1,w,180,,15,0,Ad,1,0
242,79,201902ロッテルダム,スタン・ワウリンカ,2.0,4,圭,×,1,b,171,,30,0,Deuce,0,1
243,80,201902ロッテルダム,スタン・ワウリンカ,2.0,4,圭,×,1,w,,,30,15,Ad,0,1
244,81,201902ロッテルダム,スタン・ワウリンカ,2.0,4,圭,○,2,b,156,,30,30,Deuce,1,0
245,82,201902ロッテルダム,スタン・ワウリンカ,2.0,4,圭,○,1,c,,,40,30,Ad,1,0
246,113,201902ロッテルダム,スタン・ワウリンカ,2.0,5,酢,×,1,c,197,,0,0,Deuce,0,1
247,114,201902ロッテルダム,スタン・ワウリンカ,2.0,5,酢,×,1,c,186,,0,15,Ad,0,1
248,115,201902ロッテルダム,スタン・ワウリンカ,2.0,5,酢,×,1,c,194,,0,30,Deuce,0,1
249,116,201902ロッテルダム,スタン・ワウリンカ,2.0,5,酢,×,1,c,179,,0,40,Ad,0,1
250,151,201902ロッテルダム,スタン・ワウリンカ,2.0,6,圭,○,1,w,,,0,0,Deuce,1,0
251,152,201902ロッテルダム,スタン・ワウリンカ,2.0,6,圭,×,2,c,152,,15,0,Ad,0,1
252,153,201902ロッテルダム,スタン・ワウリンカ,2.0,6,圭,○,1,w,,,15,15,Deuce,1,0
253,154,201902ロッテルダム,スタン・ワウリンカ,2.0,6,圭,○,2,w,145,,30,15,Ad,1,0
